assessid,scientificname,commonname1,stocklong,lme_name,tsyear,tsid,tsvalue
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1990,TB-MT,4901000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1991,TB-MT,6647000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1992,TB-MT,5371000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1993,TB-MT,991000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1994,TB-MT,259000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1995,TB-MT,189000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1996,TB-MT,467000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1997,TB-MT,866000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1998,TB-MT,1860000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,1999,TB-MT,2580000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2000,TB-MT,3840000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2001,TB-MT,3480000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2002,TB-MT,2145000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2003,TB-MT,700000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2004,TB-MT,724000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2005,TB-MT,374000
AFWG-CAPENOR-1964-2006-MINTO,Mallotus villosus,Capelin,Capelin Barents Sea,Barents Sea,2006,TB-MT,902000
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1984,TB-MT,310230
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1985,TB-MT,294011
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1986,TB-MT,290729
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1987,TB-MT,255006
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1988,TB-MT,230959
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1989,TB-MT,196820
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1990,TB-MT,210863
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1991,TB-MT,246987
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1992,TB-MT,289266
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1993,TB-MT,302443
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1994,TB-MT,303152
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1995,TB-MT,265692
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1996,TB-MT,270314
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1997,TB-MT,208829
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1998,TB-MT,183107
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,1999,TB-MT,159143
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2000,TB-MT,145292
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2001,TB-MT,135395
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2002,TB-MT,160371
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2003,TB-MT,105176
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2004,TB-MT,102025
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2005,TB-MT,84309
AFWG-CODCOASTNOR-1982-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod coastal Norway,Norwegian Sea,2006,TB-MT,84983
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1946,TB-MT,4168882
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1947,TB-MT,3692801
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1948,TB-MT,3665819
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1949,TB-MT,3065111
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1950,TB-MT,2830103
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1951,TB-MT,3141009
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1952,TB-MT,3407679
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1953,TB-MT,3557376
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1954,TB-MT,4039204
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1955,TB-MT,3488383
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1956,TB-MT,3189831
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1957,TB-MT,2495895
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1958,TB-MT,2164149
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1959,TB-MT,2415826
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1960,TB-MT,2050805
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1961,TB-MT,2137149
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1962,TB-MT,1957006
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1963,TB-MT,1747579
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1964,TB-MT,1374529
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1965,TB-MT,1440693
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1966,TB-MT,2198418
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1967,TB-MT,2852164
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1968,TB-MT,3387455
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1969,TB-MT,2805591
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1970,TB-MT,2057698
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1971,TB-MT,1610969
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1972,TB-MT,1621485
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1973,TB-MT,2401955
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1974,TB-MT,2236387
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1975,TB-MT,2037430
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1976,TB-MT,1931396
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1977,TB-MT,1950748
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1978,TB-MT,1576565
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1979,TB-MT,1114381
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1980,TB-MT,863862
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1981,TB-MT,983658
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1982,TB-MT,750871
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1983,TB-MT,738675
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1984,TB-MT,817596
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1985,TB-MT,957513
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1986,TB-MT,1293972
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1987,TB-MT,1126251
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1988,TB-MT,915458
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1989,TB-MT,890358
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1990,TB-MT,962672
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1991,TB-MT,1561682
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1992,TB-MT,1912130
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1993,TB-MT,2360042
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1994,TB-MT,2156027
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1995,TB-MT,1826370
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1996,TB-MT,1686462
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1997,TB-MT,1531660
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1998,TB-MT,1229095
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,1999,TB-MT,1099574
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2000,TB-MT,1099999
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2001,TB-MT,1377969
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2002,TB-MT,1548947
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2003,TB-MT,1612359
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2004,TB-MT,1571512
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2005,TB-MT,1551802
AFWG-CODNEAR-1943-2006-MINTO,Gadus morhua,Atlantic cod,Atlantic cod Northeast Arctic,Barents Sea,2006,TB-MT,1462430
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1964,TB-MT,172936
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1965,TB-MT,171359
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1966,TB-MT,181480
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1967,TB-MT,209628
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1968,TB-MT,244355
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1969,TB-MT,274335
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1970,TB-MT,312354
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1971,TB-MT,242815
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1972,TB-MT,196239
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1973,TB-MT,180305
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1974,TB-MT,173130
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1975,TB-MT,152726
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1976,TB-MT,126107
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1977,TB-MT,100805
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1978,TB-MT,87153
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1979,TB-MT,104916
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1980,TB-MT,86099
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1981,TB-MT,92049
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1982,TB-MT,87707
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1983,TB-MT,103919
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1984,TB-MT,93175
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1985,TB-MT,92239
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1986,TB-MT,91441
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1987,TB-MT,84819
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1988,TB-MT,84540
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1989,TB-MT,88327
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1990,TB-MT,77709
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1991,TB-MT,72027
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1992,TB-MT,45036
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1993,TB-MT,51756
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1994,TB-MT,51848
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1995,TB-MT,58826
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1996,TB-MT,67730
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1997,TB-MT,71502
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1998,TB-MT,80464
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,1999,TB-MT,83125
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2000,TB-MT,83900
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2001,TB-MT,89415
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2002,TB-MT,88365
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2003,TB-MT,95402
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2004,TB-MT,108925
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2005,TB-MT,104748
AFWG-GHALNEAR-1959-2007-JENNINGS,Reinhardtius hippoglossoides,Greenland halibut,Greenland halibut Northeast Arctic,Barents Sea,2006,TB-MT,111734
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1990,TB-MT,163536
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1991,TB-MT,161097
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1992,TB-MT,159928
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1993,TB-MT,157628
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1994,TB-MT,152391
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1995,TB-MT,146167
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1996,TB-MT,138725
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1997,TB-MT,128797
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1998,TB-MT,116563
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,1999,TB-MT,102001
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2000,TB-MT,89741
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2001,TB-MT,77760
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2002,TB-MT,70920
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2003,TB-MT,64240
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2004,TB-MT,57934
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2005,TB-MT,52545
AFWG-GOLDREDNEAR-1986-2006-MINTO,Sebastes norvegicus,Golden Redfish,Golden Redfish Northeast Arctic,Barents Sea,2006,TB-MT,47231
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1950,TB-MT,233605
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1951,TB-MT,339404
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1952,TB-MT,225451
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1953,TB-MT,485488
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1954,TB-MT,511793
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1955,TB-MT,466716
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1956,TB-MT,454097
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1957,TB-MT,308625
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1958,TB-MT,259049
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1959,TB-MT,335699
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1960,TB-MT,373935
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1961,TB-MT,368064
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1962,TB-MT,324934
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1963,TB-MT,287198
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1964,TB-MT,278484
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1965,TB-MT,334571
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1966,TB-MT,363302
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1967,TB-MT,437318
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1968,TB-MT,395789
AFWG-HADNEAR-1947-2006-MINTO,Melanogrammus aeglefinus,Haddock,Haddock Northeast Arctic,Barents Sea,1969,TB-MT,319281
