assessid,commonname1,scientificname,family,tsyear,total,total_unit,ssb,ssb_unit
AFWG-POLLNEAR-1957-2006-MINTO,Pollock,Pollachius virens,Gadidae,2004,1035050,MT,700138,MT
NWWG-POLLFAPL-1958-2006-MINTO,Pollock,Pollachius virens,Gadidae,2004,275692,MT,98293,MT
WGNSSK-POLLNS-VI-IIIa-1964-2006-MINTO,Pollock,Pollachius virens,Gadidae,2005,526224,MT,298905,MT
NEFSC-POLL5YZ-1963-2007-MAYO,Pollock,Pollachius virens,Gadidae,2005,1.806,relative,,
DFO-POLL4VWX5Zc-1974-2007-PREFONTAINE,Pollock,Pollachius virens,Gadidae,2005,32496,MT,28444,MT
AFWG-POLLNEAR-1957-2006-MINTO,Pollock,Pollachius virens,Gadidae,2005,1047550,MT,622869,MT
NWWG-POLLFAPL-1958-2006-MINTO,Pollock,Pollachius virens,Gadidae,2005,270015,MT,102761,MT
WGNSSK-POLLNS-VI-IIIa-1964-2006-MINTO,Pollock,Pollachius virens,Gadidae,2006,585508,MT,297959,MT
NEFSC-POLL5YZ-1963-2007-MAYO,Pollock,Pollachius virens,Gadidae,2006,1.415,relative,,
NWWG-POLLFAPL-1958-2006-MINTO,Pollock,Pollachius virens,Gadidae,2006,238079,MT,98406,MT
AFWG-POLLNEAR-1957-2006-MINTO,Pollock,Pollachius virens,Gadidae,2006,1309499,MT,787915,MT
DFO-POLL4VWX5Zc-1974-2007-PREFONTAINE,Pollock,Pollachius virens,Gadidae,2006,34130,MT,29959,MT
NEFSC-POLL5YZ-1963-2007-MAYO,Pollock,Pollachius virens,Gadidae,2007,0.898,relative,,
DFO-POLL4VWX5Zc-1974-2007-PREFONTAINE,Pollock,Pollachius virens,Gadidae,2007,,MT,,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1944,63688.9,MT,56720.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1945,63715.2,MT,56748,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1946,63735.3,MT,56768.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1947,63741.4,MT,56775.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1948,63738,MT,56772.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1949,63737.1,MT,56771.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1950,63727.8,MT,56762.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1951,63692.7,MT,56729.5,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1952,63642.8,MT,56681.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1953,63538.8,MT,56582.3,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1954,63394.9,MT,56442.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1955,63229.4,MT,56281.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1956,63025.8,MT,56082.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1957,62705,MT,55774.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1958,62217.1,MT,55304.3,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1959,61705.6,MT,54803.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1960,61101.4,MT,54214.3,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1961,60622.6,MT,53613.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1962,60506.6,MT,53086.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1963,60413.4,MT,52477.9,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1964,60155,MT,51973.3,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1965,59660,MT,52300,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1966,58659,MT,52833.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1967,57207.3,MT,51758.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1968,55778.4,MT,49439.5,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1969,54575.6,MT,47251.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1970,53156.9,MT,45744.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1971,51140,MT,44913.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1972,48728.9,MT,43813.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1973,46177.2,MT,41421.9,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1974,43755.7,MT,38557.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1975,41711.9,MT,36582.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1976,39813.2,MT,35121.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1977,37982.9,MT,33268.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1978,36542.6,MT,30941.5,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1979,35472.2,MT,28311.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1980,34659.7,MT,26461.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1981,33727.6,MT,25829.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1982,32569,MT,25746.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1983,31527.9,MT,25886,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1984,30676.4,MT,25744.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1985,30068.1,MT,25248.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1986,29949.3,MT,24536.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1987,30685.8,MT,23726.1,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1988,31877.1,MT,23100,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1989,33037.7,MT,23859,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1990,34070,MT,25983.2,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1991,34521.3,MT,27868.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1992,34451,MT,28885,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1993,33944.6,MT,29223.9,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1994,32643.1,MT,28925.3,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1995,31151,MT,27567.5,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1996,30034.5,MT,25438.4,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1997,29404.7,MT,23701.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1998,29054.7,MT,22763.8,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,1999,28827.2,MT,22214.6,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2000,28652.7,MT,22008.9,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2001,28609.7,MT,21986.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2002,28790,MT,22433.5,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2003,28823.5,MT,22990.1,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2004,28562.4,MT,22820.7,MT
NZMFishINSHOREWG-TREVALLYTRE7-1944-2005-JENSEN,Trevally,Pseudocaranx dentex,Carangidae,2005,28199.1,MT,22474.7,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1973,128639,MT,83773.4,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1974,125162,MT,80525.6,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1975,121022,MT,76632.7,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1976,118271,MT,73973.6,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1977,116275,MT,72025.9,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1978,112165,MT,68128.1,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1979,109771,MT,65762.2,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1980,107796,MT,63784.1,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1981,105114,MT,61143.8,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1982,104487,MT,60451,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1983,103755,MT,59703.8,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1984,101739,MT,57787.5,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1985,98894.7,MT,55096.4,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1986,96568.2,MT,52882.6,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1987,94913.8,MT,51321,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1988,91988.6,MT,48636.9,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1989,87315.8,MT,44348.1,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1990,82535,MT,39946.3,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1991,78864.3,MT,36684,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1992,75250.4,MT,33862.9,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1993,72036.9,MT,31302.7,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1994,69766.8,MT,29391.8,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1995,67596.7,MT,27512.2,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1996,65944.1,MT,25928.1,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1997,64804.2,MT,24816.6,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1998,63350,MT,23583.6,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,1999,62262,MT,22693.3,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,2000,62639.6,MT,23065.4,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,2001,63399.2,MT,23804.3,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,2002,64166.5,MT,24615.7,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,2003,64974.7,MT,25518.4,MT
NZMFishDEEPWATER-SMOOTHOREOWECR-1973-2004-JENSEN,Smooth oreo,Pseudocyttus maculatus,Oreosomatidae,2004,65851.6,MT,26527.3,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1940,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1941,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1942,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1943,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1944,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1945,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1946,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1947,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1948,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1949,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1950,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1951,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1952,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1953,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1954,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1955,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1956,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1957,,MT,,MT
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1958,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1959,3211.2796,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1959,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1960,3081.9011,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1960,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1961,3199.6518,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1961,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1962,3634.6571,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1962,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1963,4469.8795,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1963,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1964,5146.4924,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1964,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1965,4651.334,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1965,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1966,5222.0217,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1966,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1967,4529.911,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1967,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1968,4325.3026,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1968,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1969,4263.8223,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1969,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1970,3696.1179,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1970,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1971,2730.8504,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1971,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1972,3095.7859,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1972,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1973,3391.214,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1973,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1974,2904.2378,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1974,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1975,2347.5616,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1975,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1976,2371.2343,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1976,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1977,3135.4734,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1977,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1978,3960.0108,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1978,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1979,4331.1939,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1979,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1980,4885.4871,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1980,,MT,,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1981,4579.7202,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1981,35390,MT,10383.65,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1982,4116.3287,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1982,32252,MT,12964.17,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1983,4041.9818,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1983,37479,MT,14714.39,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1984,3636.7109,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1984,34501,MT,13939.29,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1985,3269.0412,MT,,
NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1985,26093,MT,10855.01,MT
RIDEM-WINFLOUNDRI-1959-2007-COLLIE,Winter flounder,Pseudopleuronectes americanus,Pleuronectidae,1986,2830.8732,MT,,
