"","assessid","stockid","common_name","lme","year","ssb","ssb_unit","recruitment","recruitment_unit"
"171","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",1995,906040,"MT",575290,"E03"
"172","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",1996,913895,"MT",693750,"E03"
"173","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",1997,915292,"MT",917320,"E03"
"174","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",1998,916789,"MT",1098970,"E03"
"175","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",1999,915555,"MT",1320190,"E03"
"176","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2000,903265,"MT",866590,"E03"
"177","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2001,884328,"MT",508790,"E03"
"178","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2002,880814,"MT",566700,"E03"
"179","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2003,893944,"MT",564940,"E03"
"180","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2004,928970,"MT",626360,"E03"
"181","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2005,1009480,"MT",NA,"E03"
"182","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2006,1111220,"MT",NA,"E03"
"183","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2007,1208120,"MT",NA,"E03"
"184","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2008,1275310,"MT",NA,"E03"
"185","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2009,1295050,"MT",NA,"E03"
"186","AFSC-ARFLOUNDGA-1958-2010-STANTON","ARFLOUNDGA","Arrowtooth flounder","Gulf of Alaska",2010,1293640,"MT",NA,"E03"
"187","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1976,NA,"MT",207000,"E03"
"188","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1977,75681,"MT",1256000,"E03"
"189","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1978,77012,"MT",311000,"E03"
"190","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1979,84920,"MT",198000,"E03"
"191","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1980,101260,"MT",221000,"E03"
"192","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1981,147910,"MT",154000,"E03"
"193","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1982,155720,"MT",216000,"E03"
"194","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1983,144940,"MT",290000,"E03"
"195","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1984,125550,"MT",432000,"E03"
"196","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1985,100750,"MT",380000,"E03"
"197","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1986,85800,"MT",565000,"E03"
"198","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1987,86182,"MT",336000,"E03"
"199","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1988,94556,"MT",1332000,"E03"
"200","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1989,107160,"MT",577000,"E03"
"201","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1990,126010,"MT",274000,"E03"
"202","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1991,146580,"MT",473000,"E03"
"203","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1992,190790,"MT",891000,"E03"
"204","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1993,194700,"MT",289000,"E03"
"205","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1994,170050,"MT",301000,"E03"
"206","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1995,149680,"MT",798000,"E03"
"207","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1996,136370,"MT",139000,"E03"
"208","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1997,115890,"MT",272000,"E03"
"209","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1998,105730,"MT",642000,"E03"
"210","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",1999,112060,"MT",1273000,"E03"
"211","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2000,98804,"MT",855000,"E03"
"212","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2001,90924,"MT",9e+05,"E03"
"213","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2002,114300,"MT",182000,"E03"
"214","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2003,162120,"MT",401000,"E03"
"215","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2004,190180,"MT",758000,"E03"
"216","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2005,196040,"MT",378000,"E03"
"217","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2006,165530,"MT",315000,"E03"
"218","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2007,146610,"MT",NA,"E03"
"219","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2008,146550,"MT",NA,"E03"
"220","AFSC-ATKABSAI-1976-2009-STANTON","ATKABSAI","Atka mackerel","East Bering Sea",2009,132330,"MT",NA,"E03"
"221","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1974,NA,"MT",NA,NA
"222","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1975,NA,"MT",NA,NA
"223","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1976,NA,"MT",NA,NA
"224","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1977,NA,"MT",NA,NA
"225","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1978,NA,"MT",NA,NA
"226","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1979,NA,"MT",NA,NA
"227","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1980,NA,"MT",NA,NA
"228","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1981,14800.71,"MT",NA,NA
"229","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1982,14601.13,"MT",NA,NA
"230","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1983,7688.38,"MT",NA,NA
"231","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1984,5220.84,"MT",NA,NA
"232","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1985,2231.67,"MT",NA,NA
"233","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1986,1138.52,"MT",NA,NA
"234","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1987,1288.2,"MT",NA,NA
"235","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1988,2390.43,"MT",NA,NA
"236","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1989,635.03,"MT",NA,NA
"237","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1990,916.26,"MT",NA,NA
"238","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1991,2798.66,"MT",NA,NA
"239","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1992,3991.61,"MT",NA,NA
"240","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1993,4159.44,"MT",NA,NA
"241","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1994,3959.86,"MT",NA,NA
"242","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1995,2830.41,"MT",NA,NA
"243","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1996,7479.73,"MT",NA,NA
"244","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1997,4508.7,"MT",NA,NA
"245","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1998,2771.45,"MT",NA,NA
"246","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",1999,3061.75,"MT",NA,NA
"247","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2000,1691.9,"MT",NA,NA
"248","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2001,1877.87,"MT",NA,NA
"249","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2002,1437.89,"MT",NA,NA
"250","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2003,616.89,"MT",NA,NA
"251","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2004,607.81,"MT",NA,NA
"252","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2005,131.54,"MT",NA,NA
"253","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2006,344.73,"MT",NA,NA
"254","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2007,176.9,"MT",NA,NA
"255","AFSC-BKINGCRABPI-1960-2008-JENSEN","BKINGCRABPI","Blue king crab","East Bering Sea",2008,344.73,"MT",NA,NA
"256","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1978,3285.82,"MT",NA,NA
"257","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1979,4856.16,"MT",NA,NA
"258","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1980,7280.61,"MT",NA,NA
"259","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1981,7606.28,"MT",NA,NA
"260","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1982,5077.51,"MT",NA,NA
"261","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1983,2522.88,"MT",NA,NA
"262","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1984,1689.18,"MT",NA,NA
"263","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1985,1247.83,"MT",NA,NA
"264","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1986,1498.21,"MT",NA,NA
"265","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1987,1588.93,"MT",NA,NA
"266","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1988,1920.96,"MT",NA,NA
"267","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1989,2319.22,"MT",NA,NA
"268","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1990,3530.31,"MT",NA,NA
"269","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1991,3733.06,"MT",NA,NA
"270","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1992,4273.29,"MT",NA,NA
"271","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1993,4594.89,"MT",NA,NA
"272","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1994,4622.56,"MT",NA,NA
"273","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1995,4810.8,"MT",NA,NA
"274","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1996,5614.56,"MT",NA,NA
"275","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1997,5717.98,"MT",NA,NA
"276","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1998,1738.16,"MT",NA,NA
"277","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",1999,1234.22,"MT",NA,NA
"278","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2000,1597.1,"MT",NA,NA
"279","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2001,1827.98,"MT",NA,NA
"280","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2002,2126.44,"MT",NA,NA
"281","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2003,2123.26,"MT",NA,NA
"282","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2004,2283.84,"MT",NA,NA
"283","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2005,2399.96,"MT",NA,NA
"284","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2006,3206.44,"MT",NA,NA
"285","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2007,4391.68,"MT",NA,NA
"286","AFSC-BKINGCRABSMI-1960-2008-JENSEN","BKINGCRABSMI","Blue king crab","East Bering Sea",2008,4872.94,"MT",NA,NA
"287","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1916,1110.54,"MT",627.485,"E03"
"288","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1917,1109.96,"MT",627.444,"E03"
"289","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1918,1109.29,"MT",627.406,"E03"
"290","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1919,1108.67,"MT",627.374,"E03"
"291","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1920,1108.14,"MT",627.344,"E03"
"292","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1921,1107.65,"MT",627.318,"E03"
"293","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1922,1107.22,"MT",627.295,"E03"
"294","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1923,1106.84,"MT",627.275,"E03"
"295","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1924,1106.51,"MT",627.258,"E03"
"296","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1925,1106.23,"MT",627.186,"E03"
"297","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1926,1105.05,"MT",627.178,"E03"
"298","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1927,1104.92,"MT",627.16,"E03"
"299","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1928,1104.63,"MT",627.113,"E03"
"300","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1929,1103.86,"MT",627.035,"E03"
"301","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1930,1102.58,"MT",626.923,"E03"
"302","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1931,1100.76,"MT",626.775,"E03"
"303","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1932,1098.36,"MT",626.533,"E03"
"304","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1933,1094.46,"MT",626.273,"E03"
"305","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1934,1090.29,"MT",625.973,"E03"
"306","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1935,1085.5,"MT",625.562,"E03"
"307","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1936,1079.02,"MT",624.885,"E03"
"308","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1937,1068.49,"MT",624.526,"E03"
"309","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1938,1062.98,"MT",623.82,"E03"
"310","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1939,1052.3,"MT",623.611,"E03"
"311","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1940,1049.17,"MT",623.209,"E03"
"312","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1941,1043.19,"MT",622.946,"E03"
"313","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1942,1039.32,"MT",622.922,"E03"
"314","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1943,1038.96,"MT",622.814,"E03"
"315","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1944,1037.38,"MT",622.791,"E03"
"316","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1945,1037.04,"MT",622.768,"E03"
"317","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1946,1036.71,"MT",622.683,"E03"
"318","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1947,1035.47,"MT",620.549,"E03"
"319","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1948,1005.15,"MT",617.376,"E03"
"320","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1949,962.888,"MT",614.395,"E03"
"321","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1950,925.924,"MT",610.792,"E03"
"322","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1951,884.461,"MT",606.274,"E03"
"323","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1952,836.842,"MT",604.65,"E03"
"324","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1953,820.785,"MT",604.932,"E03"
"325","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1954,823.538,"MT",606.186,"E03"
"326","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1955,835.949,"MT",607.319,"E03"
"327","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1956,847.448,"MT",606.174,"E03"
"328","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1957,835.829,"MT",605.473,"E03"
"329","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1958,828.859,"MT",605.73,"E03"
"330","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1959,831.406,"MT",606.459,"E03"
"331","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1960,838.699,"MT",607.723,"E03"
"332","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1961,851.618,"MT",609.042,"E03"
"333","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1962,865.466,"MT",609.388,"E03"
"334","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1963,869.174,"MT",606.65,"E03"
"335","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1964,840.629,"MT",606.654,"E03"
"336","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1965,840.667,"MT",605.716,"E03"
"337","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1966,831.258,"MT",603.808,"E03"
"338","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1967,812.673,"MT",604.317,"E03"
"339","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1968,817.568,"MT",605.072,"E03"
"340","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1969,824.904,"MT",605.528,"E03"
"341","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1970,829.403,"MT",605.018,"E03"
"342","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1971,824.379,"MT",606.144,"E03"
"343","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1972,835.528,"MT",604.578,"E03"
"344","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1973,820.092,"MT",603.201,"E03"
"345","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1974,806.912,"MT",602.153,"E03"
"346","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1975,797.128,"MT",603.175,"E03"
"347","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1976,806.666,"MT",602.831,"E03"
"348","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1977,803.43,"MT",602.523,"E03"
"349","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1978,800.555,"MT",599.29,"E03"
"350","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1979,771.396,"MT",227.691,"E03"
"351","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1980,762.289,"MT",337.256,"E03"
"352","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1981,733.238,"MT",558.973,"E03"
"353","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1982,727.69,"MT",270.549,"E03"
"354","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1983,677.965,"MT",169.582,"E03"
"355","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1984,615.993,"MT",182.011,"E03"
"356","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1985,596.769,"MT",499.056,"E03"
"357","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1986,582.735,"MT",237.19,"E03"
"358","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1987,514.854,"MT",188.142,"E03"
"359","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1988,441.604,"MT",461.364,"E03"
"360","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1989,399.597,"MT",1101.28,"E03"
"361","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1990,359.962,"MT",151.724,"E03"
"362","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1991,336.664,"MT",194.976,"E03"
"363","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1992,329.536,"MT",734.514,"E03"
"364","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1993,338.151,"MT",1211.97,"E03"
"365","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1994,377.15,"MT",437.342,"E03"
"366","AFSC-CABEZNCAL-1916-2005-STANTON","CABEZNCAL","Cabezon","California Current",1995,382.056,"MT",687.257,"E03"
