"Kingdom","Phylum","Class","Order","Family","Genus","Species","LME#"
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polydactylus","virginicus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polynemus","dubius",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polynemus","hornadayi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polynemus","melanochir melanochir",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polynemus","multifilis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polynemidae","Polynemus","paradiseus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polyprionidae","Polyprion","americanus",18
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polyprionidae","Polyprion","moeone",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polyprionidae","Polyprion","oxygeneios",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polyprionidae","Polyprion","yanezi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Polyprionidae","Stereolepis","gigas",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Apolemichthys","arcuatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Apolemichthys","griffisi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Apolemichthys","trimaculatus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Apolemichthys","xanthopunctatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Apolemichthys","xanthotis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","acanthops",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","argi",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","aurantia",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","aurantonotus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","bicolor",13
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","bispinosa",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","colini",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","eibli",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","ferrugata",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","fisheri",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","flavicauda",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","flavissima",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","heraldi",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","interruptus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","joculator",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","loricula",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","multicolor",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","multifasciata",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","multispinis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","nahackyi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","nox",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","potteri",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","shepardi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","tibicen",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","venustus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Centropyge","vrolikii",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","ballinae",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","chrysocephalus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","conspicillatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","duboulayi",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","melanosoma",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","meredithi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","mesoleucus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","niger",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","personifer",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Chaetodontoplus","septentrionalis",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","caudovittatus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","lamarck",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","melanospilos",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","personatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","semicinctus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","semifasciatus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Genicanthus","watanabei",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","africanus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","bermudensis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","ciliaris",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","isabelita",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","limbaughi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","passer",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Holacanthus","tricolor",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","annularis",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","arcuatus",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","asfur",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","chrysurus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","imperator",13
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","maculosus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","navarchus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","paru",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","rhomboides",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","semicirculatus",12
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","sexstriatus",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","xanthometopon",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pomacanthus","zonipectus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacanthidae","Pygoplites","diacanthus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","abdominalis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","bengalensis",11
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","concolor",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","declivifrons",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","hoefleri",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","lorenzi",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","luridus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","notatus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","saxatilis",11
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","septemfasciatus",11
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","sexfasciatus",14
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","sordidus",14
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","sparoides",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","taurus",9
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","troschelii",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","vaigiensis",15
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Abudefduf","whitleyi",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Acanthochromis","polyacanthus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","aureus",10
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","batunai",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","curacao",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","flavilatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","indicus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","leucogaster",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblyglyphidodon","ternatensis",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amblypomacentrus","breviceps",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","akallopisos",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","allardi",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","bicinctus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","chrysopterus",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","clarkii",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","ephippium",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","frenatus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","latezonatus",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","leucokranos",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","mccullochi",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","melanopus",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","ocellaris",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","omanensis",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","percula",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","perideraion",8
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","polymnus",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","rubrocinctus",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","sandaracinos",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Amphiprion","sebae",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Cheiloprion","labiatus",5
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","acares",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","agilis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","albomaculata",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","alleni",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","alpha",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","alta",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","amboinensis",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","analis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","atrilobata",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","atripectoralis",7
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","atripes",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","axillaris",1
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","cadenati",2
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","caerulea",4
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","caudalis",3
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","chromis",6
"Animalia","Chordata","Actinopterygii (ray-finned fishes)","Perciformes","Pomacentridae","Chromis","chrysura",4
