"assessid","tsyear","pt_avail","ssb","r","total","f","cpue","catch_landings"
"973","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1980,6,19861,24000,74833,0.233,NA,10800
"974","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1981,6,17448,22000,71084,0.264,NA,10500
"975","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1982,6,14932,22000,68002,0.148,NA,5400
"976","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1983,6,14473,29000,70417,0.074,NA,2821
"977","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1984,6,15664,63000,75545,0.061,NA,2752
"978","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1985,6,17043,40000,81017,0.014,NA,800
"979","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1986,6,19464,213000,90395,0.036,NA,2200
"980","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1987,6,21892,60000,99339,0.071,NA,4500
"981","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1988,6,23755,49000,114915,0.132,NA,8540
"982","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1989,6,24059,35000,129249,0.191,NA,11780
"983","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1990,6,22941,27000,142349,0.221,NA,13090
"984","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1991,6,21878,27000,154212,0.106,NA,6631
"985","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1992,6,23214,30000,171168,0.08,NA,6159
"986","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1993,6,28549,32000,186239,0.021,NA,2060
"987","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1994,6,35583,54000,203063,0.012,NA,1853
"988","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1995,6,44362,121000,217700,0.034,NA,5742
"989","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1996,6,53129,48000,227054,0.047,NA,8378
"990","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1997,6,61367,48000,235991,0.053,NA,9531
"991","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1998,6,68136,82000,243739,0.05,NA,8961
"992","AFSC-POPERCHGA-1959-2008-MELNYCHUK",1999,6,73111,77000,252277,0.059,NA,10472
"993","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2000,6,75786,84000,260573,0.057,NA,10157
"994","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2001,6,77249,55000,270314,0.061,NA,10817
"995","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2002,6,78862,47000,280850,0.063,NA,11734
"996","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2003,6,79722,40000,290402,0.053,NA,10861
"997","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2004,6,81463,42000,300123,0.055,NA,11528
"998","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2005,6,84111,42000,307619,0.053,NA,11272
"999","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2006,6,87536,NA,313648,0.06,NA,13590
"1000","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2007,6,90947,NA,315521,0.053,NA,12954
"1001","AFSC-POPERCHGA-1959-2008-MELNYCHUK",2008,6,90898,NA,317511,NA,NA,NA
"1002","AFSC-REXSOLEGA-1979-2008-STANTON",1979,4,NA,43000,NA,NA,NA,NA
"1003","AFSC-REXSOLEGA-1979-2008-STANTON",1980,4,NA,37000,NA,NA,NA,NA
"1004","AFSC-REXSOLEGA-1979-2008-STANTON",1981,4,NA,23000,NA,NA,NA,NA
"1005","AFSC-REXSOLEGA-1979-2008-STANTON",1982,4,34000,44000,75000,NA,NA,959
"1006","AFSC-REXSOLEGA-1979-2008-STANTON",1983,4,34000,50000,74000,NA,NA,595
"1007","AFSC-REXSOLEGA-1979-2008-STANTON",1984,4,34000,65000,73000,NA,NA,365
"1008","AFSC-REXSOLEGA-1979-2008-STANTON",1985,4,34000,1e+05,73000,NA,NA,154
"1009","AFSC-REXSOLEGA-1979-2008-STANTON",1986,4,34000,72000,74000,NA,NA,93
"1010","AFSC-REXSOLEGA-1979-2008-STANTON",1987,4,34000,70000,76000,NA,NA,1151
"1011","AFSC-REXSOLEGA-1979-2008-STANTON",1988,4,34000,53000,82000,NA,NA,1192
"1012","AFSC-REXSOLEGA-1979-2008-STANTON",1989,4,35000,25000,88000,NA,NA,599
"1013","AFSC-REXSOLEGA-1979-2008-STANTON",1990,4,37000,31000,95000,NA,NA,1269
"1014","AFSC-REXSOLEGA-1979-2008-STANTON",1991,4,41000,34000,99000,NA,NA,4636
"1015","AFSC-REXSOLEGA-1979-2008-STANTON",1992,4,42000,19000,97000,NA,NA,3000
"1016","AFSC-REXSOLEGA-1979-2008-STANTON",1993,4,44000,23000,95000,NA,NA,3000
"1017","AFSC-REXSOLEGA-1979-2008-STANTON",1994,4,44000,68000,92000,NA,NA,3673
"1018","AFSC-REXSOLEGA-1979-2008-STANTON",1995,4,42000,40000,86000,NA,NA,4021
"1019","AFSC-REXSOLEGA-1979-2008-STANTON",1996,4,39000,67000,79000,NA,NA,5874
"1020","AFSC-REXSOLEGA-1979-2008-STANTON",1997,4,35000,47000,74000,NA,NA,3294
"1021","AFSC-REXSOLEGA-1979-2008-STANTON",1998,4,33000,121000,72000,NA,NA,2669
"1022","AFSC-REXSOLEGA-1979-2008-STANTON",1999,4,31000,75000,73000,NA,NA,3060
"1023","AFSC-REXSOLEGA-1979-2008-STANTON",2000,4,31000,120000,74000,NA,NA,3591
"1024","AFSC-REXSOLEGA-1979-2008-STANTON",2001,4,31000,49000,79000,NA,NA,2940
"1025","AFSC-REXSOLEGA-1979-2008-STANTON",2002,4,32000,48000,86000,NA,NA,2941
"1026","AFSC-REXSOLEGA-1979-2008-STANTON",2003,4,34000,47000,95000,NA,NA,3485
"1027","AFSC-REXSOLEGA-1979-2008-STANTON",2004,4,38000,59000,102000,NA,NA,1464
"1028","AFSC-REXSOLEGA-1979-2008-STANTON",2005,4,43000,NA,107000,NA,NA,2176
"1029","AFSC-REXSOLEGA-1979-2008-STANTON",2006,4,47000,NA,109000,NA,NA,3294
"1030","AFSC-REXSOLEGA-1979-2008-STANTON",2007,4,49000,NA,108000,NA,NA,2852
"1031","AFSC-REXSOLEGA-1979-2008-STANTON",2008,4,NA,NA,NA,NA,NA,2514
"1032","AFSC-REYEROCKBSAI-1974-2009-STANTON",1974,5,NA,841,NA,NA,NA,NA
"1033","AFSC-REYEROCKBSAI-1974-2009-STANTON",1975,5,NA,1062,NA,NA,NA,NA
"1034","AFSC-REYEROCKBSAI-1974-2009-STANTON",1976,5,NA,1962,NA,NA,NA,NA
"1035","AFSC-REYEROCKBSAI-1974-2009-STANTON",1977,5,6335,1553,20635,0.008,NA,157
"1036","AFSC-REYEROCKBSAI-1974-2009-STANTON",1978,5,6526,955,21297,0.118,NA,2522
"1037","AFSC-REYEROCKBSAI-1974-2009-STANTON",1979,5,5775,970,19483,0.182,NA,3553
"1038","AFSC-REYEROCKBSAI-1974-2009-STANTON",1980,5,4891,1352,16589,0.049,NA,820
"1039","AFSC-REYEROCKBSAI-1974-2009-STANTON",1981,5,4927,1963,16513,0.053,NA,878
"1040","AFSC-REYEROCKBSAI-1974-2009-STANTON",1982,5,4969,1554,16364,0.019,NA,312
"1041","AFSC-REYEROCKBSAI-1974-2009-STANTON",1983,5,5210,1179,16788,0.007,NA,111
"1042","AFSC-REYEROCKBSAI-1974-2009-STANTON",1984,5,5515,775,17426,0.007,NA,114
"1043","AFSC-REYEROCKBSAI-1974-2009-STANTON",1985,5,5822,637,18058,0.001,NA,27
"1044","AFSC-REYEROCKBSAI-1974-2009-STANTON",1986,5,6154,666,18770,0.004,NA,74
"1045","AFSC-REYEROCKBSAI-1974-2009-STANTON",1987,5,6456,593,19418,0.009,NA,179
"1046","AFSC-REYEROCKBSAI-1974-2009-STANTON",1988,5,6713,460,19938,0.009,NA,185
"1047","AFSC-REYEROCKBSAI-1974-2009-STANTON",1989,5,6929,404,20433,0.029,NA,585
"1048","AFSC-REYEROCKBSAI-1974-2009-STANTON",1990,5,6872,394,20491,0.097,NA,1988
"1049","AFSC-REYEROCKBSAI-1974-2009-STANTON",1991,5,6420,411,19048,0.013,NA,243
"1050","AFSC-REYEROCKBSAI-1974-2009-STANTON",1992,5,6530,511,19393,0.065,NA,1258
"1051","AFSC-REYEROCKBSAI-1974-2009-STANTON",1993,5,6278,789,18657,0.057,NA,1070
"1052","AFSC-REYEROCKBSAI-1974-2009-STANTON",1994,5,6117,1046,18085,0.043,NA,769
"1053","AFSC-REYEROCKBSAI-1974-2009-STANTON",1995,5,6093,913,17792,0.024,NA,421
"1054","AFSC-REYEROCKBSAI-1974-2009-STANTON",1996,5,6167,844,17832,0.048,NA,855
"1055","AFSC-REYEROCKBSAI-1974-2009-STANTON",1997,5,6072,986,17410,0.056,NA,973
"1056","AFSC-REYEROCKBSAI-1974-2009-STANTON",1998,5,5961,4778,16845,0.032,NA,543
"1057","AFSC-REYEROCKBSAI-1974-2009-STANTON",1999,5,6013,1978,16704,0.023,NA,392
"1058","AFSC-REYEROCKBSAI-1974-2009-STANTON",2000,5,6116,2121,16709,0.018,NA,294
"1059","AFSC-REYEROCKBSAI-1974-2009-STANTON",2001,5,6217,1138,16913,0.035,NA,600
"1060","AFSC-REYEROCKBSAI-1974-2009-STANTON",2002,5,6211,1078,16795,0.015,NA,260
"1061","AFSC-REYEROCKBSAI-1974-2009-STANTON",2003,5,6314,1070,17067,0.011,NA,192
"1062","AFSC-REYEROCKBSAI-1974-2009-STANTON",2004,5,6422,967,17423,0.012,NA,208
"1063","AFSC-REYEROCKBSAI-1974-2009-STANTON",2005,5,6510,983,17785,0.005,NA,90
"1064","AFSC-REYEROCKBSAI-1974-2009-STANTON",2006,5,6617,NA,18285,0.011,NA,203
"1065","AFSC-REYEROCKBSAI-1974-2009-STANTON",2007,5,6689,NA,18718,0.009,NA,166
"1066","AFSC-REYEROCKBSAI-1974-2009-STANTON",2008,5,6750,NA,19164,0.009,NA,171
"1067","AFSC-REYEROCKBSAI-1974-2009-STANTON",2009,5,6769,NA,19583,NA,NA,NA
"1068","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1974,5,NA,1000,NA,NA,NA,NA
"1069","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1975,5,NA,1000,NA,NA,NA,NA
"1070","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1976,5,NA,4000,NA,NA,NA,NA
"1071","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1977,5,17865,1000,49471,0.039,NA,1443
"1072","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1978,5,17118,1000,47926,0.016,NA,568
"1073","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1979,5,16783,1000,47718,0.018,NA,645
"1074","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1980,5,16428,4000,47326,0.04,NA,1353
"1075","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1981,5,15768,2000,46166,0.022,NA,719
"1076","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1982,5,15438,2000,45731,0.018,NA,569
"1077","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1983,5,15212,2000,45824,0.019,NA,628
"1078","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1984,5,14996,1000,45853,0.024,NA,760
"1079","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1985,5,14740,1000,45754,0.004,NA,130
"1080","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1986,5,14781,1000,46326,0.014,NA,438
"1081","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1987,5,14695,1000,46474,0.016,NA,525
"1082","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1988,5,14588,1000,46460,0.047,NA,1621
"1083","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1989,5,14057,1000,45334,0.067,NA,2185
"1084","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1990,5,13322,4000,43633,0.065,NA,2418
"1085","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1991,5,12709,1000,42094,0.012,NA,350
"1086","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1992,5,12805,1000,42106,0.032,NA,1127
"1087","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1993,5,12758,1000,42039,0.018,NA,583
"1088","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1994,5,12894,2000,42210,0.018,NA,579
"1089","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1995,5,12992,2000,42196,0.022,NA,704
"1090","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1996,5,13060,1000,42001,0.017,NA,558
"1091","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1997,5,13191,2000,42013,0.018,NA,545
"1092","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1998,5,13304,3000,42038,0.021,NA,665
"1093","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1999,5,13351,1000,41889,0.01,NA,320
"1094","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2000,5,13526,3000,42177,0.017,NA,530
"1095","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2001,5,13764,2000,42725,0.02,NA,591
"1096","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2002,5,13712,2000,42764,0.01,NA,273
"1097","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2003,5,13778,1000,43382,0.014,NA,394
"1098","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2004,5,13798,1000,43860,0.011,NA,301
"1099","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2005,5,14047,NA,44758,0.01,NA,289
"1100","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2006,5,14157,NA,45327,0.011,NA,351
"1101","AFSC-REYEROCKGA-1974-2007-MELNYCHUK",2007,5,14243,NA,45752,0.012,NA,425
"1102","AFSC-RKCRABBB-1960-2008-JENSEN",1960,4,NA,NA,NA,NA,NA,12472.87
"1103","AFSC-RKCRABBB-1960-2008-JENSEN",1961,4,NA,NA,NA,NA,NA,20420.26
"1104","AFSC-RKCRABBB-1960-2008-JENSEN",1962,4,NA,NA,NA,NA,NA,24649.55
"1105","AFSC-RKCRABBB-1960-2008-JENSEN",1963,4,NA,NA,NA,NA,NA,25226.97
"1106","AFSC-RKCRABBB-1960-2008-JENSEN",1964,4,NA,NA,NA,NA,NA,26758.75
"1107","AFSC-RKCRABBB-1960-2008-JENSEN",1965,4,NA,NA,NA,NA,NA,19690.43
"1108","AFSC-RKCRABBB-1960-2008-JENSEN",1966,4,NA,NA,NA,NA,NA,20290.08
"1109","AFSC-RKCRABBB-1960-2008-JENSEN",1967,4,NA,NA,NA,NA,NA,17431.54
"1110","AFSC-RKCRABBB-1960-2008-JENSEN",1968,4,NA,NA,NA,NA,NA,15659.36
"1111","AFSC-RKCRABBB-1960-2008-JENSEN",1969,4,NA,NA,NA,NA,NA,11096.22
"1112","AFSC-RKCRABBB-1960-2008-JENSEN",1970,4,NA,NA,NA,NA,NA,9305.89
"1113","AFSC-RKCRABBB-1960-2008-JENSEN",1971,4,NA,NA,NA,NA,NA,9280.04
"1114","AFSC-RKCRABBB-1960-2008-JENSEN",1972,4,NA,NA,NA,NA,NA,12381.25
"1115","AFSC-RKCRABBB-1960-2008-JENSEN",1973,4,NA,NA,NA,NA,NA,10961.96
"1116","AFSC-RKCRABBB-1960-2008-JENSEN",1974,4,NA,NA,NA,NA,NA,19387.43
"1117","AFSC-RKCRABBB-1960-2008-JENSEN",1975,4,NA,NA,NA,NA,NA,23281.06
"1118","AFSC-RKCRABBB-1960-2008-JENSEN",1976,4,NA,NA,NA,NA,NA,29640.42
"1119","AFSC-RKCRABBB-1960-2008-JENSEN",1977,4,NA,NA,NA,NA,NA,32954.82
"1120","AFSC-RKCRABBB-1960-2008-JENSEN",1978,4,NA,NA,NA,NA,NA,40993.38
"1121","AFSC-RKCRABBB-1960-2008-JENSEN",1979,4,NA,NA,NA,NA,NA,50172.26
"1122","AFSC-RKCRABBB-1960-2008-JENSEN",1980,4,NA,NA,NA,NA,NA,59911.79
"1123","AFSC-RKCRABBB-1960-2008-JENSEN",1981,4,NA,NA,NA,NA,NA,15439.82
"1124","AFSC-RKCRABBB-1960-2008-JENSEN",1982,4,NA,NA,NA,NA,NA,1905.99
"1125","AFSC-RKCRABBB-1960-2008-JENSEN",1983,4,NA,NA,NA,NA,NA,401.43
"1126","AFSC-RKCRABBB-1960-2008-JENSEN",1984,4,NA,NA,NA,NA,NA,2947.44
"1127","AFSC-RKCRABBB-1960-2008-JENSEN",1985,4,13182.29,NA,33675.58,0.434,NA,2269.77
"1128","AFSC-RKCRABBB-1960-2008-JENSEN",1986,4,18147.76,NA,43747.13,0.5921,NA,5363.73
"1129","AFSC-RKCRABBB-1960-2008-JENSEN",1987,4,22598.41,NA,49082.28,0.4536,NA,5715.26
"1130","AFSC-RKCRABBB-1960-2008-JENSEN",1988,4,27488.13,NA,51635.55,0.1885,NA,3883.2
"1131","AFSC-RKCRABBB-1960-2008-JENSEN",1989,4,30373.43,NA,54236,0.2165,NA,4825.31
"1132","AFSC-RKCRABBB-1960-2008-JENSEN",1990,4,27188.76,NA,55110.97,0.4326,NA,10540.12
"1133","AFSC-RKCRABBB-1960-2008-JENSEN",1991,4,22361.18,NA,49672.86,0.4084,NA,8610.08
"1134","AFSC-RKCRABBB-1960-2008-JENSEN",1992,4,20912.41,NA,45249.88,0.2104,NA,4834.84
"1135","AFSC-RKCRABBB-1960-2008-JENSEN",1993,4,18334.19,NA,44468.35,0.4697,NA,8300.73
"1136","AFSC-RKCRABBB-1960-2008-JENSEN",1994,4,23459.78,NA,38972.17,0,NA,124.28
"1137","AFSC-RKCRABBB-1960-2008-JENSEN",1995,4,25757.68,NA,46938.61,0,NA,132.9
"1138","AFSC-RKCRABBB-1960-2008-JENSEN",1996,4,23690.66,NA,54560.77,0.1743,NA,4131.77
"1139","AFSC-RKCRABBB-1960-2008-JENSEN",1997,4,22086.76,NA,58342.36,0.2049,NA,4373.08
"1140","AFSC-RKCRABBB-1960-2008-JENSEN",1998,4,25640.65,NA,61981.53,0.407,NA,8582.87
"1141","AFSC-RKCRABBB-1960-2008-JENSEN",1999,4,31416.24,NA,63687.95,0.2758,NA,5877.65
"1142","AFSC-RKCRABBB-1960-2008-JENSEN",2000,4,32281.24,NA,65617.98,0.1559,NA,4231.11
"1143","AFSC-RKCRABBB-1960-2008-JENSEN",2001,4,31642.58,NA,67728.54,0.1411,NA,4565.4
"1144","AFSC-RKCRABBB-1960-2008-JENSEN",2002,4,34382.27,NA,75306.25,0.1585,NA,4935.53
"1145","AFSC-RKCRABBB-1960-2008-JENSEN",2003,4,33662.42,NA,80722.59,0.2609,NA,8474.01
"1146","AFSC-RKCRABBB-1960-2008-JENSEN",2004,4,30956.29,NA,85015.39,0.2658,NA,7623.52
"1147","AFSC-RKCRABBB-1960-2008-JENSEN",2005,4,32807.86,NA,93741.59,0.3902,NA,10306.97
"1148","AFSC-RKCRABBB-1960-2008-JENSEN",2006,4,36847.55,NA,98808.21,0.2849,NA,7810.85
"1149","AFSC-RKCRABBB-1960-2008-JENSEN",2007,4,37693.5,NA,103900.69,0.3478,NA,10534.67
"1150","AFSC-RKCRABBB-1960-2008-JENSEN",2008,4,43356.14,NA,103076.06,NA,NA,NA
"1151","AFSC-RKCRABNS-1976-2008-JENSEN",1976,1,5055.6,NA,NA,NA,NA,NA
"1152","AFSC-RKCRABNS-1976-2008-JENSEN",1977,1,5291.83,NA,NA,NA,NA,NA
"1153","AFSC-RKCRABNS-1976-2008-JENSEN",1978,1,4747.02,NA,NA,NA,NA,NA
"1154","AFSC-RKCRABNS-1976-2008-JENSEN",1979,1,3475.74,NA,NA,NA,NA,NA
"1155","AFSC-RKCRABNS-1976-2008-JENSEN",1980,1,1843.58,NA,NA,NA,NA,NA
"1156","AFSC-RKCRABNS-1976-2008-JENSEN",1981,1,1257.13,NA,NA,NA,NA,NA
"1157","AFSC-RKCRABNS-1976-2008-JENSEN",1982,1,1053.65,NA,NA,NA,NA,NA
"1158","AFSC-RKCRABNS-1976-2008-JENSEN",1983,1,1266.66,NA,NA,NA,NA,NA
"1159","AFSC-RKCRABNS-1976-2008-JENSEN",1984,1,1439.84,NA,NA,NA,NA,NA
"1160","AFSC-RKCRABNS-1976-2008-JENSEN",1985,1,1731,NA,NA,NA,NA,NA
"1161","AFSC-RKCRABNS-1976-2008-JENSEN",1986,1,1881.95,NA,NA,NA,NA,NA
"1162","AFSC-RKCRABNS-1976-2008-JENSEN",1987,1,1792.69,NA,NA,NA,NA,NA
"1163","AFSC-RKCRABNS-1976-2008-JENSEN",1988,1,1784.52,NA,NA,NA,NA,NA
"1164","AFSC-RKCRABNS-1976-2008-JENSEN",1989,1,1838.86,NA,NA,NA,NA,NA
"1165","AFSC-RKCRABNS-1976-2008-JENSEN",1990,1,1839.95,NA,NA,NA,NA,NA
"1166","AFSC-RKCRABNS-1976-2008-JENSEN",1991,1,1786.52,NA,NA,NA,NA,NA
"1167","AFSC-RKCRABNS-1976-2008-JENSEN",1992,1,1717.62,NA,NA,NA,NA,NA
"1168","AFSC-RKCRABNS-1976-2008-JENSEN",1993,1,1591.84,NA,NA,NA,NA,NA
"1169","AFSC-RKCRABNS-1976-2008-JENSEN",1994,1,1320.95,NA,NA,NA,NA,NA
"1170","AFSC-RKCRABNS-1976-2008-JENSEN",1995,1,1085.49,NA,NA,NA,NA,NA
"1171","AFSC-RKCRABNS-1976-2008-JENSEN",1996,1,1039.95,NA,NA,NA,NA,NA
"1172","AFSC-RKCRABNS-1976-2008-JENSEN",1997,1,1107.13,NA,NA,NA,NA,NA
"1173","AFSC-RKCRABNS-1976-2008-JENSEN",1998,1,1221.57,NA,NA,NA,NA,NA
"1174","AFSC-RKCRABNS-1976-2008-JENSEN",1999,1,1583.58,NA,NA,NA,NA,NA
"1175","AFSC-RKCRABNS-1976-2008-JENSEN",2000,1,1687.14,NA,NA,NA,NA,NA
"1176","AFSC-RKCRABNS-1976-2008-JENSEN",2001,1,1481.75,NA,NA,NA,NA,NA
"1177","AFSC-RKCRABNS-1976-2008-JENSEN",2002,1,1567.02,NA,NA,NA,NA,NA
"1178","AFSC-RKCRABNS-1976-2008-JENSEN",2003,1,1680.83,NA,NA,NA,NA,NA
"1179","AFSC-RKCRABNS-1976-2008-JENSEN",2004,1,1834.73,NA,NA,NA,NA,NA
"1180","AFSC-RKCRABNS-1976-2008-JENSEN",2005,1,1764.06,NA,NA,NA,NA,NA
"1181","AFSC-RKCRABNS-1976-2008-JENSEN",2006,1,1643.14,NA,NA,NA,NA,NA
"1182","AFSC-RKCRABNS-1976-2008-JENSEN",2007,1,1996.03,NA,NA,NA,NA,NA
"1183","AFSC-RKCRABNS-1976-2008-JENSEN",2008,1,2376.69,NA,NA,NA,NA,NA
"1184","AFSC-RKCRABPI-1981-2009-JENSEN",1981,2,2639.91,NA,3125.25,NA,NA,NA
"1185","AFSC-RKCRABPI-1981-2009-JENSEN",1982,2,2639.91,NA,3125.25,NA,NA,NA
"1186","AFSC-RKCRABPI-1981-2009-JENSEN",1983,2,1351.7,NA,1968.59,NA,NA,NA
"1187","AFSC-RKCRABPI-1981-2009-JENSEN",1984,2,349.27,NA,539.77,NA,NA,NA
"1188","AFSC-RKCRABPI-1981-2009-JENSEN",1985,2,367.41,NA,439.98,NA,NA,NA
"1189","AFSC-RKCRABPI-1981-2009-JENSEN",1986,2,99.79,NA,99.79,NA,NA,NA
"1190","AFSC-RKCRABPI-1981-2009-JENSEN",1987,2,122.47,NA,172.36,NA,NA,NA
"1191","AFSC-RKCRABPI-1981-2009-JENSEN",1988,2,40.82,NA,49.9,NA,NA,NA
"1192","AFSC-RKCRABPI-1981-2009-JENSEN",1989,2,127.01,NA,358.34,NA,NA,NA
"1193","AFSC-RKCRABPI-1981-2009-JENSEN",1990,2,1410.67,NA,2340.53,NA,NA,NA
"1194","AFSC-RKCRABPI-1981-2009-JENSEN",1991,2,1088.62,NA,1823.44,NA,NA,NA
"1195","AFSC-RKCRABPI-1981-2009-JENSEN",1992,2,3678.63,NA,6867.38,NA,NA,NA
"1196","AFSC-RKCRABPI-1981-2009-JENSEN",1993,2,3088.96,NA,5456.71,NA,NA,NA
"1197","AFSC-RKCRABPI-1981-2009-JENSEN",1994,2,7638.49,NA,12750.47,NA,NA,NA
"1198","AFSC-RKCRABPI-1981-2009-JENSEN",1995,2,7411.69,NA,9969.95,NA,NA,NA
"1199","AFSC-RKCRABPI-1981-2009-JENSEN",1996,2,3860.07,NA,5012.19,NA,NA,NA
"1200","AFSC-RKCRABPI-1981-2009-JENSEN",1997,2,2009.41,NA,3238.65,NA,NA,NA
"1201","AFSC-RKCRABPI-1981-2009-JENSEN",1998,2,5261.67,NA,6309.46,NA,NA,NA
"1202","AFSC-RKCRABPI-1981-2009-JENSEN",1999,2,2299.71,NA,3460.91,NA,NA,NA
"1203","AFSC-RKCRABPI-1981-2009-JENSEN",2000,2,9.07,NA,3079.89,NA,NA,NA
"1204","AFSC-RKCRABPI-1981-2009-JENSEN",2001,2,3959.86,NA,4603.96,NA,NA,NA
"1205","AFSC-RKCRABPI-1981-2009-JENSEN",2002,2,7910.64,NA,11521.24,NA,NA,NA
"1206","AFSC-RKCRABPI-1981-2009-JENSEN",2003,2,6749.45,NA,7307.37,NA,NA,NA
"1207","AFSC-RKCRABPI-1981-2009-JENSEN",2004,2,5012.19,NA,6581.62,NA,NA,NA
"1208","AFSC-RKCRABPI-1981-2009-JENSEN",2005,2,3878.21,NA,4826.22,NA,NA,NA
"1209","AFSC-RKCRABPI-1981-2009-JENSEN",2006,2,1351.7,NA,3692.24,NA,NA,NA
"1210","AFSC-RKCRABPI-1981-2009-JENSEN",2007,2,7098.71,NA,8568.35,NA,NA,NA
"1211","AFSC-RKCRABPI-1981-2009-JENSEN",2008,2,7520.56,NA,10101.49,NA,NA,NA
"1212","AFSC-RKCRABPI-1981-2009-JENSEN",2009,2,5665.36,NA,7788.17,NA,NA,NA
"1213","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1956,5,NA,NA,NA,NA,NA,773
"1214","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1957,5,NA,NA,NA,NA,NA,2059
"1215","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1958,5,NA,1700,NA,NA,NA,477
"1216","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1959,5,NA,1800,NA,NA,NA,910
"1217","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1960,5,146000,85500,372000,0.011,NA,3054
"1218","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1961,5,151000,4300,447000,0.053,NA,16078
"1219","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1962,5,159000,5100,430000,0.091,NA,26379
"1220","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1963,5,164000,48300,395000,0.056,NA,16901
"1221","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1964,5,175000,60000,498000,0.02,NA,7273
"1222","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1965,5,188000,6700,492000,0.022,NA,8733
"1223","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1966,5,203000,23500,478000,0.039,NA,15583
"1224","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1967,5,213000,1900,519000,0.045,NA,19196
"1225","AFSC-SABLEFEBSAIGA-1956-2008-MELNYCHUK",1968,5,221000,600,579000,0.07,NA,30940
