"taxocategory","geo","stockid","areaname","stocklong","commonname1","scientificname","assessid","tsyear","ssb","total"
"9242","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",1995,3385.71,12553
"9243","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",1996,3560.79,10509
"9244","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",1997,3496.39,12371
"9245","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",1998,3399.12,12573
"9246","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",1999,3776.1,11174
"9247","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2000,4683.28,10753
"9248","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2001,5033.15,9950
"9249","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2002,3867.39,7360
"9250","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2003,3010.99,6102
"9251","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2004,2628.12,5237
"9252","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2005,2098.34,5188
"9253","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2006,2598.85,6395
"9254","Pleuronectiformes","NWAtl","WINFLOUNSNEMATL","Southern New England /Mid Atlantic","Winter Flounder Southern New England-Mid Atlantic","Winter flounder","Pseudopleuronectes americanus","NEFSC-WINFLOUNSNEMATL-1940-2007-TERCEIRO",2007,3367.62,6261
"9255","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1982,16903,NA
"9256","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1983,13439,NA
"9257","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1984,11543,NA
"9258","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1985,10433,NA
"9259","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1986,9550,NA
"9260","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1987,8951,NA
"9261","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1988,8312,NA
"9262","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1989,7360,NA
"9263","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1990,6333,NA
"9264","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1991,6952,NA
"9265","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1992,7054,NA
"9266","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1993,5833,NA
"9267","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1994,4351,NA
"9268","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1995,4070,NA
"9269","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1996,3877,NA
"9270","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1997,4150,NA
"9271","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1998,5181,NA
"9272","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",1999,6114,NA
"9273","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2000,6874,NA
"9274","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2001,6831,NA
"9275","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2002,6429,NA
"9276","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2003,5941,NA
"9277","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2004,4835,NA
"9278","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2005,4575,NA
"9279","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2006,3696,NA
"9280","Pleuronectiformes","NWAtl","WITFLOUN5Y","Gulf of Maine","Witch Flounder NAFO-5Y","Witch flounder","Glyptocephalus cynoglossus","NEFSC-WITFLOUN5Y-1982-2008-WIGLEY",2007,3434,NA
"9281","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1978,233660,863180
"9282","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1979,275640,975370
"9283","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1980,307090,1325300
"9284","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1981,322120,1491800
"9285","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1982,407610,1585100
"9286","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1983,500320,1576000
"9287","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1984,547400,1506400
"9288","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1985,522420,1424400
"9289","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1986,484920,1318100
"9290","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1987,460710,1230900
"9291","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1988,433600,1145100
"9292","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1989,397490,1024100
"9293","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1990,364920,948890
"9294","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1991,292150,790030
"9295","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1992,220580,608130
"9296","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1993,181340,502380
"9297","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1994,148450,411400
"9298","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1995,115560,330790
"9299","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1996,87432,258350
"9300","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1997,75164,225910
"9301","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1998,65231,199720
"9302","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",1999,58489,175420
"9303","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2000,61012,180200
"9304","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2001,62867,188830
"9305","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2002,64253,212870
"9306","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2003,66689,227740
"9307","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2004,73750,234090
"9308","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2005,81504,239180
"9309","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2006,85205,242290
"9310","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2007,84887,254550
"9311","Gadidae","NEPac","WPOLLAI","Aleutian Islands","Walleye pollock Aleutian Islands","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLAI-1976-2008-MELNYCHUK",2008,84936,272370
"9312","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1964,444000,1600000
"9313","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1965,565000,2050000
"9314","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1966,654000,2007000
"9315","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1967,811000,3245000
"9316","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1968,996000,3592000
"9317","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1969,1273000,5020000
"9318","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1970,1608000,6005000
"9319","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1971,1814000,6727000
"9320","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1972,1759000,6289000
"9321","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1973,1394000,4556000
"9322","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1974,908000,3064000
"9323","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1975,718000,3276000
"9324","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1976,756000,3339000
"9325","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1977,824000,3340000
"9326","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1978,854000,3202000
"9327","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1979,824000,3090000
"9328","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1980,952000,4044000
"9329","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1981,1607000,7704000
"9330","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1982,2443000,8783000
"9331","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1983,3014000,9804000
"9332","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1984,3213000,9518000
"9333","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1985,3487000,11802000
"9334","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1986,3744000,11075000
"9335","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1987,3893000,11732000
"9336","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1988,3887000,11004000
"9337","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1989,3487000,9320000
"9338","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1990,2784000,7345000
"9339","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1991,2039000,5590000
"9340","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1992,2128000,8966000
"9341","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1993,2995000,11175000
"9342","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1994,3322000,10782000
"9343","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1995,3547000,12704000
"9344","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1996,3569000,10829000
"9345","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1997,3369000,9403000
"9346","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1998,3114000,9467000
"9347","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",1999,3126000,10379000
"9348","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",2000,3153000,9503000
"9349","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",2001,3148000,9175000
"9350","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",2002,2948000,9554000
"9351","Gadidae","NEPac","WPOLLEBS","Eastern Bering Sea","Walleye pollock Eastern Bering Sea","Walleye pollock","Theragra chalcogramma","AFSC-WPOLLEBS-1963-2008-MELNYCHUK",2003,3078000,11182000
